word,sentiment
nicotine,Negative
nigger,Negative
nightmare,Fear
nightmare,Negative
nihilism,Negative
nobility,Anticipation
nobility,Positive
nobility,Trust
noble,Positive
noble,Trust
nobleman,Positive
nobleman,Trust
noise,Negative
noisy,Anger
noisy,Negative
nomination,Positive
noncompliance,Anger
noncompliance,Anticipation
noncompliance,Fear
noncompliance,Negative
noncompliance,Sadness
nonsense,Negative
nonsensical,Negative
nonsensical,Sadness
noose,Negative
noose,Sadness
normality,Positive
nose,Disgust
notable,Joy
notable,Positive
notable,Trust
notables,Positive
notary,Trust
noted,Positive
nothingness,Negative
nothingness,Sadness
notification,Anticipation
notion,Positive
notoriety,Anger
notoriety,Disgust
notoriety,Fear
notoriety,Negative
notoriety,Positive
nourishment,Positive
noxious,Disgust
noxious,Fear
noxious,Negative
nuisance,Anger
nuisance,Negative
nul,Negative
nullify,Negative
nullify,Surprise
numb,Negative
numbers,Positive
numbness,Negative
numbness,Sadness
nun,Negative
nun,Trust
nurse,Positive
nurse,Trust
nursery,Joy
nursery,Positive
nursery,Trust
nurture,Anger
nurture,Anticipation
nurture,Disgust
nurture,Fear
nurture,Joy
nurture,Positive
nurture,Trust
nutritious,Positive
nutritious,Sadness
oaf,Negative
oak,Positive
oasis,Anticipation
oasis,Joy
oasis,Positive
oasis,Trust
oath,Positive
oath,Trust
obedience,Positive
obedience,Trust
obese,Disgust
obese,Negative
obesity,Disgust
obesity,Negative
obesity,Sadness
obey,Fear
obey,Trust
obi,Disgust
obi,Fear
obi,Negative
obit,Negative
obit,Sadness
obit,Surprise
obituary,Negative
obituary,Sadness
objection,Anger
objection,Negative
objectionable,Negative
objective,Anticipation
objective,Positive
objective,Trust
oblige,Negative
oblige,Trust
obliging,Anger
obliging,Anticipation
obliging,Disgust
obliging,Fear
obliging,Joy
obliging,Positive
obliging,Surprise
obliging,Trust
obligor,Fear
obligor,Negative
obliterate,Anger
obliterate,Fear
obliterate,Negative
obliterate,Sadness
obliterated,Anger
obliterated,Fear
obliterated,Negative
obliteration,Fear
obliteration,Negative
obliteration,Sadness
oblivion,Anger
oblivion,Fear
oblivion,Negative
obnoxious,Anger
obnoxious,Disgust
obnoxious,Negative
obnoxious,Sadness
obscene,Disgust
obscene,Negative
obscenity,Anger
obscenity,Disgust
obscenity,Negative
obscurity,Negative
observant,Positive
obstacle,Anger
obstacle,Fear
obstacle,Negative
obstacle,Sadness
obstetrician,Trust
obstinate,Negative
obstruct,Anger
obstruct,Fear
obstruct,Negative
obstruction,Negative
obstructive,Anger
obstructive,Negative
obtainable,Joy
obtainable,Positive
obtuse,Negative
obvious,Positive
obvious,Trust
occasional,Surprise
occult,Disgust
occult,Fear
occult,Negative
occupant,Positive
occupant,Trust
occupation,Positive
occupy,Positive
octopus,Disgust
oddity,Disgust
oddity,Negative
oddity,Sadness
oddity,Surprise
odious,Anger
odious,Disgust
odious,Fear
odious,Negative
odor,Negative
offend,Anger
offend,Disgust
offend,Negative
offended,Anger
offended,Negative
offended,Sadness
offender,Anger
offender,Disgust
offender,Fear
offender,Negative
offender,Sadness
offense,Anger
offense,Disgust
offense,Fear
offense,Negative
offense,Sadness
offensive,Anger
offensive,Disgust
offensive,Negative
offer,Positive
offering,Trust
offhand,Negative
officer,Positive
officer,Trust
official,Trust
offing,Negative
offset,Anticipation
offset,Positive
offshoot,Positive
ogre,Disgust
ogre,Fear
ogre,Negative
older,Sadness
olfactory,Anticipation
olfactory,Negative
oligarchy,Negative
omen,Anticipation
omen,Fear
omen,Negative
ominous,Anticipation
ominous,Fear
ominous,Negative
omit,Negative
omnipotence,Fear
omnipotence,Negative
omnipotence,Positive
omniscient,Positive
omniscient,Trust
onerous,Anger
onerous,Negative
onerous,Sadness
ongoing,Anticipation
onset,Anticipation
onus,Negative
ooze,Disgust
ooze,Negative
opaque,Negative
openness,Positive
opera,Anger
opera,Anticipation
opera,Fear
opera,Joy
opera,Positive
opera,Sadness
opera,Surprise
opera,Trust
operatic,Negative
operation,Fear
operation,Trust
opiate,Negative
opinionated,Anger
opinionated,Negative
opium,Anger
opium,Disgust
opium,Fear
opium,Negative
opium,Sadness
opponent,Anger
opponent,Anticipation
opponent,Disgust
opponent,Fear
opponent,Negative
opportune,Joy
opportune,Positive
opportunity,Anticipation
opportunity,Positive
oppose,Negative
opposed,Anger
opposed,Fear
opposed,Negative
opposition,Anger
opposition,Negative
oppress,Anger
oppress,Disgust
oppress,Fear
oppress,Negative
oppress,Sadness
oppression,Anger
oppression,Disgust
oppression,Fear
oppression,Negative
oppression,Sadness
oppressive,Anger
oppressive,Disgust
oppressive,Fear
oppressive,Negative
oppressive,Sadness
oppressor,Anger
oppressor,Fear
oppressor,Negative
oppressor,Sadness
optimism,Anticipation
optimism,Joy
optimism,Positive
optimism,Surprise
optimism,Trust
optimist,Positive
optimist,Trust
option,Positive
optional,Positive
oracle,Anticipation
oracle,Positive
oracle,Trust
oration,Positive
orc,Anger
orc,Disgust
orc,Fear
orc,Negative
orchestra,Anger
orchestra,Joy
orchestra,Positive
orchestra,Sadness
orchestra,Trust
ordained,Positive
ordained,Trust
ordeal,Anger
ordeal,Negative
ordeal,Surprise
orderly,Positive
ordinance,Trust
ordination,Anticipation
ordination,Joy
ordination,Positive
ordination,Trust
ordnance,Fear
ordnance,Negative
organ,Anticipation
organ,Joy
organic,Positive
organization,Anticipation
organization,Joy
organization,Positive
organization,Surprise
organization,Trust
organize,Positive
organized,Positive
orgasm,Anticipation
orgasm,Joy
orgasm,Positive
originality,Positive
originality,Surprise
ornamented,Positive
ornate,Positive
orphan,Fear
orphan,Negative
orphan,Sadness
orthodoxy,Trust
ostensibly,Negative
oust,Anger
oust,Negative
oust,Sadness
outburst,Anger
outburst,Fear
outburst,Joy
outburst,Negative
outburst,Positive
outburst,Sadness
outburst,Surprise
outcast,Disgust
outcast,Fear
outcast,Negative
outcast,Sadness
outcome,Positive
outcry,Anger
outcry,Fear
outcry,Negative
outcry,Surprise
outdo,Anticipation
outdo,Positive
outhouse,Disgust
outhouse,Negative
outlandish,Negative
outlaw,Negative
outpost,Fear
outrage,Anger
outrage,Disgust
outrage,Negative
outrageous,Surprise
outsider,Fear
outstanding,Joy
outstanding,Negative
outstanding,Positive
outward,Positive
ovation,Negative
ovation,Sadness
overbearing,Anger
overbearing,Negative
overburden,Negative
overcast,Negative
overdo,Negative
overdose,Negative
overdue,Anticipation
overdue,Negative
overdue,Sadness
overdue,Surprise
overestimate,Surprise
overestimated,Negative
overflow,Negative
overgrown,Negative
overJoyed,Joy
overJoyed,Positive
overload,Negative
overload,Sadness
overpaid,Negative
overpower,Negative
overpowering,Anger
overpowering,Fear
overpowering,Negative
overpriced,Anger
overpriced,Disgust
overpriced,Negative
overpriced,Sadness
oversight,Negative
overt,Fear
overthrow,Anticipation
overthrow,Fear
overthrow,Negative
overture,Anticipation
overturn,Negative
overwhelm,Negative
overwhelmed,Negative
overwhelmed,Sadness
overwhelming,Positive
owing,Anger
owing,Anticipation
owing,Disgust
owing,Fear
owing,Negative
owing,Sadness
owing,Trust
ownership,Positive
oxidation,Negative
pacific,Positive
pact,Trust
pad,Positive
padding,Positive
paddle,Anticipation
paddle,Positive
pain,Fear
pain,Negative
pain,Sadness
pained,Fear
pained,Negative
pained,Sadness
painful,Anger
painful,Disgust
painful,Fear
painful,Negative
painful,Sadness
painfully,Negative
painfully,Sadness
pains,Negative
palatable,Positive
palliative,Positive
palpable,Surprise
palsy,Disgust
palsy,Fear
palsy,Negative
palsy,Sadness
panacea,Positive
panache,Positive
pandemic,Fear
pandemic,Negative
pandemic,Sadness
pang,Negative
pang,Surprise
panic,Fear
panic,Negative
panier,Positive
paprika,Positive
parachute,Fear
parade,Anticipation
parade,Fear
parade,Joy
parade,Negative
parade,Positive
parade,Surprise
paragon,Anticipation
paragon,Joy
paragon,Positive
paragon,Trust
paralysis,Anger
paralysis,Anticipation
paralysis,Fear
paralysis,Negative
paralysis,Sadness
paralyzed,Anger
paralyzed,Fear
paralyzed,Negative
paralyzed,Sadness
paralyzed,Surprise
paramount,Positive
paranoia,Fear
paranoia,Negative
paraphrase,Negative
paraphrase,Positive
parasite,Disgust
parasite,Fear
parasite,Negative
pardon,Positive
pare,Anger
pare,Anticipation
pare,Fear
pare,Negative
pare,Sadness
parentage,Positive
parietal,Positive
parietal,Trust
parish,Trust
parliament,Trust
parole,Anticipation
parrot,Disgust
parrot,Negative
parsimonious,Negative
partake,Positive
partake,Trust
participation,Positive
parting,Sadness
partisan,Negative
partner,Positive
partnership,Positive
partnership,Trust
passe,Negative
passenger,Anticipation
passion,Anticipation
passion,Joy
passion,Positive
passion,Trust
passionate,Anticipation
passionate,Joy
passionate,Positive
passionate,Trust
passive,Negative
passivity,Negative
pastime,Positive
pastor,Joy
pastor,Positive
pastor,Trust
pastry,Joy
pastry,Positive
pasture,Positive
patch,Negative
patent,Positive
pathetic,Disgust
pathetic,Negative
pathetic,Sadness
patience,Anticipation
patience,Positive
patience,Trust
patient,Anticipation
patient,Positive
patriarchal,Positive
patriarchal,Trust
patrol,Trust
patron,Positive
patron,Trust
patronage,Positive
patronage,Trust
patronizing,Negative
patter,Anger
patter,Negative
paucity,Anger
paucity,Disgust
paucity,Negative
paucity,Sadness
pauper,Negative
pauper,Sadness
pavement,Trust
pawn,Negative
pawn,Trust
pay,Anticipation
pay,Joy
pay,Positive
pay,Trust
payback,Anger
payback,Negative
payment,Negative
peace,Anticipation
peace,Joy
peace,Positive
peace,Trust
peaceable,Positive
peaceful,Anticipation
peaceful,Joy
peaceful,Positive
peaceful,Surprise
peaceful,Trust
peacock,Positive
peck,Positive
peculiarities,Negative
peculiarity,Positive
pedestrian,Negative
pedigree,Positive
pedigree,Trust
peerless,Positive
penal,Fear
penal,Negative
penal,Sadness
penalty,Anger
penalty,Fear
penalty,Negative
penalty,Sadness
penance,Fear
penance,Sadness
penchant,Positive
penetration,Anger
penetration,Fear
penetration,Negative
penitentiary,Anger
penitentiary,Negative
pensive,Sadness
perceive,Positive
perceive,Trust
perceptible,Positive
perchance,Surprise
perdition,Anger
perdition,Disgust
perdition,Fear
perdition,Negative
perdition,Sadness
perennial,Positive
perennial,Trust
perfect,Anticipation
perfect,Joy
perfect,Positive
perfect,Trust
perfection,Anticipation
perfection,Joy
perfection,Positive
perfection,Surprise
perfection,Trust
performer,Positive
peri,Surprise
peril,Anticipation
peril,Fear
peril,Negative
peril,Sadness
perilous,Anticipation
perilous,Fear
perilous,Negative
perilous,Sadness
periodicity,Trust
perish,Fear
perish,Negative
perish,Sadness
perishable,Negative
perished,Negative
perished,Sadness
perishing,Fear
perishing,Negative
perishing,Sadness
perjury,Fear
perjury,Negative
perjury,Surprise
perk,Positive
permission,Positive
pernicious,Anger
pernicious,Fear
pernicious,Negative
pernicious,Sadness
perpetrator,Anger
perpetrator,Disgust
perpetrator,Fear
perpetrator,Negative
perpetrator,Sadness
perpetuate,Anticipation
perpetuation,Negative
perpetuity,Anticipation
perpetuity,Positive
perpetuity,Trust
perplexed,Negative
perplexity,Negative
perplexity,Sadness
persecute,Anger
persecute,Fear
persecute,Negative
persecution,Anger
persecution,Disgust
persecution,Fear
persecution,Negative
persecution,Sadness
persistence,Positive
persistent,Positive
personable,Positive
personal,Trust
perspiration,Disgust
persuade,Trust
pertinent,Positive
pertinent,Trust
perturbation,Fear
perturbation,Negative
pertussis,Negative
perverse,Anger
perverse,Disgust
perverse,Fear
perverse,Negative
perversion,Anger
perversion,Disgust
perversion,Negative
perversion,Sadness
pervert,Anger
pervert,Disgust
pervert,Negative
perverted,Disgust
perverted,Negative
pessimism,Anger
pessimism,Fear
pessimism,Negative
pessimism,Sadness
pessimist,Fear
pessimist,Negative
pessimist,Sadness
pest,Anger
pest,Disgust
pest,Fear
pest,Negative
pestilence,Disgust
pestilence,Fear
pestilence,Negative
pet,Negative
petroleum,Disgust
petroleum,Negative
petroleum,Positive
petty,Negative
phalanx,Fear
phalanx,Trust
phantom,Fear
phantom,Negative
pharmaceutical,Positive
philanthropic,Trust
philanthropist,Positive
philanthropist,Trust
philanthropy,Positive
philosopher,Positive
philosopher,Trust
phlegm,Disgust
phlegm,Negative
phoenix,Positive
phonetic,Positive
phony,Anger
phony,Disgust
phony,Negative
physician,Positive
physician,Trust
physicist,Trust
physics,Positive
physiology,Positive
physique,Positive
pick,Positive
picket,Anger
picket,Anticipation
picket,Fear
picket,Negative
picketing,Anger
picketing,Negative
pickle,Negative
picnic,Anticipation
picnic,Joy
picnic,Positive
picnic,Surprise
picnic,Trust
picturesque,Joy
picturesque,Positive
piety,Positive
pig,Disgust
pig,Negative
pigeon,Negative
piles,Disgust
piles,Negative
pill,Positive
pill,Trust
pillage,Anger
pillage,Disgust
pillage,Fear
pillage,Negative
pillow,Positive
pilot,Positive
pilot,Trust
pimp,Negative
pimple,Disgust
pimple,Negative
pine,Negative
pine,Sadness
pinion,Fear
pinion,Negative
pinnacle,Positive
pioneer,Positive
pious,Disgust
pious,Positive
pious,Sadness
pious,Trust
pique,Anger
pique,Negative
piracy,Negative
pirate,Anger
pirate,Negative
pistol,Negative
pitfall,Anger
pitfall,Disgust
pitfall,Fear
pitfall,Negative
pitfall,Sadness
pitfall,Surprise
pith,Positive
pith,Trust
pity,Sadness
pivot,Positive
pivot,Trust
placard,Surprise
placid,Positive
plagiarism,Disgust
plagiarism,Negative
plague,Disgust
plague,Fear
plague,Negative
plague,Sadness
plaintiff,Negative
plaintive,Sadness
plan,Anticipation
planning,Anticipation
planning,Positive
planning,Trust
plated,Negative
player,Negative
playful,Anger
playful,Joy
playful,Positive
playful,Surprise
playful,Trust
playground,Anticipation
playground,Joy
playground,Positive
playground,Surprise
playground,Trust
playhouse,Joy
playhouse,Positive
plea,Anticipation
plea,Fear
plea,Negative
plea,Sadness
pleasant,Anticipation
pleasant,Joy
pleasant,Positive
pleasant,Surprise
pleasant,Trust
pleased,Joy
pleased,Positive
pleasurable,Joy
pleasurable,Positive
pledge,Joy
pledge,Positive
pledge,Trust
plenary,Positive
plentiful,Positive
plexus,Positive
plight,Anticipation
plight,Disgust
plight,Fear
plight,Negative
plight,Sadness
plodding,Negative
plum,Positive
plumb,Positive
plummet,Fear
plummet,Negative
plump,Anticipation
plunder,Anger
plunder,Disgust
plunder,Fear
plunder,Negative
plunder,Sadness
plunder,Surprise
plunge,Fear
plunge,Negative
plush,Positive
ply,Positive
pneumonia,Fear
pneumonia,Negative
poaching,Anger
poaching,Disgust
poaching,Fear
poaching,Negative
poaching,Sadness
pointedly,Positive
pointless,Negative
pointless,Sadness
poison,Anger
poison,Disgust
poison,Fear
poison,Negative
poison,Sadness
poisoned,Anger
poisoned,Disgust
poisoned,Fear
poisoned,Negative
poisoned,Sadness
poisoning,Disgust
poisoning,Negative
poisonous,Anger
poisonous,Disgust
poisonous,Fear
poisonous,Negative
poisonous,Sadness
poke,Anticipation
poke,Negative
polarity,Surprise
polemic,Anger
polemic,Disgust
polemic,Negative
police,Fear
police,Positive
police,Trust
policeman,Fear
policeman,Positive
policeman,Trust
policy,Trust
polio,Fear
polio,Negative
polio,Sadness
polish,Positive
polished,Positive
polite,Positive
politeness,Positive
politic,Disgust
politic,Positive
politics,Anger
poll,Trust
pollute,Disgust
pollute,Negative
pollution,Disgust
pollution,Negative
polygamy,Disgust
polygamy,Negative
pomp,Negative
pompous,Disgust
pompous,Negative
ponderous,Negative
pontiff,Trust
pool,Positive
poorly,Negative
pop,Negative
pop,Surprise
pope,Positive
popularity,Positive
popularized,Positive
population,Positive
porcupine,Negative
porn,Disgust
porn,Negative
porno,Negative
pornographic,Negative
pornography,Disgust
pornography,Negative
portable,Positive
pose,Negative
posse,Fear
possess,Anticipation
possess,Joy
possess,Positive
possess,Trust
possessed,Anger
possessed,Disgust
possessed,Fear
possessed,Negative
possession,Anger
possession,Disgust
possession,Fear
possession,Negative
possibility,Anticipation
posthumous,Negative
posthumous,Sadness
postponement,Negative
postponement,Surprise
potable,Positive
potency,Positive
pound,Anger
pound,Negative
poverty,Anger
poverty,Disgust
poverty,Fear
poverty,Negative
poverty,Sadness
pow,Anger
powerful,Anger
powerful,Anticipation
powerful,Disgust
powerful,Fear
powerful,Joy
powerful,Positive
powerful,Trust
powerfully,Fear
powerfully,Positive
powerless,Anger
powerless,Disgust
powerless,Fear
powerless,Negative
powerless,Sadness
practice,Positive
practiced,Joy
practiced,Positive
practiced,Surprise
practiced,Trust
practise,Anticipation
practise,Positive
praise,Joy
praise,Positive
praise,Trust
praised,Joy
praised,Positive
praiseworthy,Anticipation
praiseworthy,Joy
praiseworthy,Positive
praiseworthy,Surprise
praiseworthy,Trust
prank,Negative
prank,Surprise
pray,Anticipation
pray,Fear
pray,Joy
pray,Positive
pray,Surprise
pray,Trust
precarious,Anticipation
precarious,Fear
precarious,Negative
precarious,Sadness
precaution,Positive
precede,Positive
precedence,Positive
precedence,Trust
precinct,Negative
precious,Anticipation
precious,Joy
precious,Positive
precious,Surprise
precipice,Fear
precise,Positive
precision,Positive
preclude,Anger
precursor,Anticipation
predatory,Negative
predicament,Fear
predicament,Negative
predict,Anticipation
prediction,Anticipation
predilection,Anticipation
predilection,Positive
predispose,Anticipation
predominant,Positive
predominant,Trust
preeminent,Positive
prefer,Positive
prefer,Trust
pregnancy,Disgust
pregnancy,Negative
prejudice,Anger
prejudice,Negative
prejudiced,Disgust
prejudiced,Fear
prejudiced,Negative
prejudicial,Anger
prejudicial,Negative
preliminary,Anticipation
premature,Surprise
